Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
4,25,89,35,0,0
9,25,89,35,0,0
14,25,89,35,0,0
19,25,89,35,0,0
24,25,89,35,0,0
29,25,89,35,0,0
34,25,89,35,0,0
39,25,89,35,0,0
44,25,89,35,0,0
49,25,89,35,0,0
54,25,89,35,0,0
59,25,89,34,0,0
64,25,89,35,0,0
69,25,89,35,0,0
74,25,89,35,0,0
79,25,89,35,0,0
84,25,89,35,0,0
90,25,89,35,0,0
94,25,89,34,0,0
99,25,89,35,0,0
104,25,89,35,0,0
109,25,89,35,0,0
114,26,89,35,0,0
119,25,89,35,0,0
124,26,89,35,0,0
129,25,89,35,0,0
134,25,89,35,0,0
139,26,89,35,0,0
144,25,89,35,0,0
149,26,89,35,0,0
154,26,89,35,0,0
159,25,89,35,0,0
164,25,89,35,0,0
169,26,89,35,0,0
174,26,89,35,0,0
179,26,89,35,0,0
184,26,89,35,0,0
189,26,89,35,0,0
194,25,89,35,0,0
199,26,89,35,0,0
204,26,89,35,0,0
209,26,89,35,0,0
214,26,89,35,0,0
219,26,89,35,0,0
224,25,89,35,0,0
229,26,89,35,0,0
234,26,89,35,0,0
239,26,89,35,0,0
244,25,89,35,0,0
249,26,89,35,0,0
254,26,88,35,0,0
259,26,89,35,0,0
264,26,89,35,0,0
269,25,89,35,0,0
274,26,89,35,0,0
279,25,89,35,0,0
284,26,89,35,0,0
289,25,89,35,0,0
294,25,89,35,0,0
299,25,89,35,0,0
304,25,89,35,0,0
309,26,88,35,0,0
314,25,88,35,0,0
319,25,88,35,0,0
324,25,88,35,0,0
329,26,88,35,0,0
334,26,88,35,0,0
339,25,89,35,0,0
344,25,89,35,0,0
349,25,89,35,0,0
354,25,89,35,0,0
359,25,89,35,0,0
364,25,89,35,0,0
369,25,89,35,0,0
374,25,89,35,0,0
379,25,89,35,0,0
384,25,89,35,0,0
389,25,89,35,0,0
394,25,89,35,0,0
399,25,89,35,0,0
404,26,88,35,0,0
409,25,89,35,0,0
414,25,89,35,0,0
419,25,89,35,0,0
424,25,89,35,0,0
429,25,89,35,0,0
434,25,89,35,0,0
439,25,89,35,0,0
444,25,89,35,0,0
449,25,89,35,0,0
454,25,89,35,0,0
459,25,89,35,0,0
464,25,89,35,0,0
469,25,89,35,0,0
474,25,89,35,0,0
479,25,88,35,0,0
484,25,89,35,0,0
489,25,88,35,0,0
494,25,88,35,0,0
499,25,88,35,0,0
504,25,89,35,0,0
509,26,88,35,0,0
514,25,88,35,0,0
519,25,88,35,0,0
524,25,89,35,0,0
529,25,89,35,0,0
534,25,89,35,0,0
539,25,89,35,0,0
544,25,89,35,0,0
549,25,89,35,0,0
554,25,89,34,0,0
559,25,89,35,0,0
564,25,89,35,0,0
569,25,88,35,0,0
574,26,88,35,0,0
579,25,88,35,0,0
584,25,88,34,0,0
589,25,88,35,0,0
594,25,88,35,0,0
599,25,89,35,0,0
604,25,88,35,0,0
609,25,88,35,0,0
614,25,88,35,0,0
619,25,88,35,0,0
624,26,88,35,0,0
629,26,88,35,0,0
634,26,88,35,0,0
639,26,89,34,0,0
644,26,89,34,0,0
649,25,89,35,0,0
654,26,89,35,0,0
659,26,89,35,0,0
664,26,89,35,0,0
669,26,89,35,0,0
674,26,89,34,0,0
679,26,89,34,0,0
684,26,89,35,0,0
689,26,89,35,0,0
694,26,89,35,0,0
699,26,89,34,0,0
704,26,89,34,0,0
709,26,89,35,0,0
714,26,89,34,0,0
719,26,89,31,0,0
724,26,89,31,0,0
729,26,89,30,0,0
734,26,89,31,0,0
739,26,89,31,0,0
745,26,89,31,0,0
749,26,89,31,0,0
754,26,89,31,0,0
759,26,89,31,0,0
764,26,89,31,0,0
769,26,89,31,0,0
774,26,89,30,0,0
779,26,89,31,0,0
784,26,89,31,0,0
789,26,89,31,0,0
794,26,89,31,0,0
799,26,89,31,0,0
804,26,88,30,0,0
809,26,89,31,0,0
814,26,88,30,0,0
819,26,89,30,0,0
824,26,88,30,0,0
829,27,87,31,0,0
834,26,89,30,0,0
839,26,88,30,0,0
844,26,88,30,0,0
