Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
20833,24,89,63,0,0
20838,24,89,63,0,0
20843,24,89,63,0,0
20848,24,89,63,0,0
20853,24,89,63,0,0
20858,24,89,63,0,0
20863,24,89,63,0,0
20868,24,89,63,0,0
20873,24,89,63,0,0
20878,24,89,63,0,0
20883,24,87,63,0,0
20888,24,89,63,0,0
20893,24,89,63,0,0
20898,24,89,63,0,0
20903,24,89,63,0,0
20908,24,89,63,0,0
20914,24,89,63,0,0
20918,24,89,63,0,0
20923,24,89,63,0,0
20928,24,89,63,0,0
20933,24,89,63,0,0
20939,24,89,63,0,0
20943,24,89,63,0,0
20948,24,89,63,0,0
20953,24,89,63,0,0
20958,24,89,63,0,0
20963,24,89,63,0,0
20968,24,89,63,0,0
20973,24,89,63,0,0
20978,24,89,63,0,0
20983,24,89,63,0,0
20988,24,89,63,0,0
20993,24,89,63,0,0
20998,24,89,63,0,0
21003,24,89,63,0,0
21008,24,89,63,0,0
21013,24,89,63,0,0
21018,24,89,63,0,0
21023,24,89,63,0,0
21028,24,89,63,0,0
21033,24,89,63,0,0
21038,24,89,63,0,0
21043,24,89,63,0,0
21048,24,89,63,0,0
21053,24,89,63,0,0
21058,24,89,63,0,0
21064,24,89,63,0,0
21069,24,89,63,0,0
21073,24,89,63,0,0
21078,24,89,63,0,0
21083,24,89,63,0,0
21088,24,89,63,0,0
21093,24,89,63,0,0
21098,24,89,63,0,0
21103,24,89,63,0,0
21108,24,89,63,0,0
21113,24,89,63,0,0
21118,24,89,63,0,0
21123,24,89,63,0,0
21129,24,89,63,0,0
21133,24,89,63,0,0
21138,24,89,63,0,0
21143,24,89,63,0,0
21148,24,89,63,0,0
21154,24,89,63,0,0
21158,24,89,63,0,0
21163,24,89,63,0,0
21168,24,89,63,0,0
21173,24,89,63,0,0
21178,24,89,63,0,0
21183,24,89,63,0,0
21188,24,89,63,0,0
21193,24,89,63,0,0
21198,24,89,63,0,0
21203,24,89,63,0,0
21208,24,89,63,0,0
21213,24,89,63,0,0
21218,24,89,63,0,0
21223,24,89,63,0,0
21228,24,89,63,0,0
21233,24,89,63,0,0
21238,24,89,63,0,0
21243,24,89,63,0,0
21248,24,89,63,0,0
21253,24,89,63,0,0
21258,24,89,63,0,0
21263,24,89,63,0,0
21268,24,89,63,0,0
21273,24,89,63,0,0
21278,24,89,63,0,0
21283,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21325,24,89,63,0,0
21333,24,89,63,0,0
21338,24,89,63,0,0
21342,24,89,63,0,0
21348,24,89,63,0,0
21352,24,89,63,0,0
21357,24,89,63,0,0
21362,24,89,63,0,0
21367,24,89,63,0,0
21372,24,89,63,0,0
21377,24,89,63,0,0
21382,24,89,63,0,0
21389,24,89,63,0,0
21394,24,89,63,0,0
21398,24,89,63,0,0
21403,24,89,63,0,0
21408,24,89,63,0,0
21413,24,89,63,0,0
21418,24,89,63,0,0
21423,24,89,63,0,0
21428,24,89,63,0,0
21433,24,89,63,0,0
21438,24,89,63,0,0
21443,24,89,63,0,0
21448,24,89,63,0,0
21453,24,89,63,0,0
21458,24,89,63,0,0
21463,24,89,63,0,0
21469,24,89,63,0,0
21473,24,89,63,0,0
21478,24,89,63,0,0
21483,24,89,63,0,0
21488,24,89,63,0,0
21494,24,89,63,0,0
21498,24,89,63,0,0
21503,24,89,63,0,0
21508,24,89,63,0,0
21513,24,89,63,0,0
21518,24,89,63,0,0
21523,24,89,63,0,0
21528,24,89,63,0,0
21533,24,89,63,0,0
21538,24,89,63,0,0
21544,24,89,63,0,0
21548,24,89,63,0,0
21554,24,89,63,0,0
21558,24,89,63,0,0
21563,24,89,63,0,0
21568,24,89,63,0,0
21573,24,89,63,0,0
21579,24,89,63,0,0
21584,24,89,63,0,0
21588,24,89,63,0,0
21593,24,89,63,0,0
21598,24,89,63,0,0
21603,24,89,63,0,0
21608,24,89,63,0,0
21613,24,89,63,0,0
21618,24,89,63,0,0
21623,24,89,63,0,0
21628,24,89,63,0,0
21633,24,89,63,0,0
21638,24,89,63,0,0
21643,24,89,63,0,0
21648,24,89,63,0,0
21653,24,89,63,0,0
21658,24,89,63,0,0
21663,24,89,63,0,0
21669,24,89,63,0,0
21673,24,89,63,0,0
21678,24,89,63,0,0
21683,24,89,63,0,0
21688,24,89,63,0,0
21693,24,89,63,0,0
21698,24,89,63,0,0
21703,24,89,63,0,0
21708,24,89,63,0,0
21713,24,89,63,0,0
21718,24,89,63,0,0
21723,24,89,63,0,0
21728,24,89,63,0,0
21734,24,89,63,0,0
21738,24,89,63,0,0
21743,24,89,63,0,0
21748,24,89,63,0,0
21753,24,89,63,0,0
21758,24,89,63,0,0
21763,24,89,63,0,0
21768,24,89,63,0,0
21773,24,89,63,0,0
21778,24,89,63,0,0
21783,24,89,63,0,0
21789,24,89,63,0,0
21793,24,89,63,0,0
21798,24,89,63,0,0
21803,24,89,63,0,0
21808,24,89,63,2,0
21813,24,89,63,0,0
21818,24,89,63,3,0
21823,24,89,63,2,0
21828,24,89,63,3,0
21833,24,89,63,3,0
21838,24,89,63,6,0
21843,24,89,63,7,0
21848,24,89,63,6,0
21853,24,89,63,6,0
21858,24,89,63,7,0
21863,24,89,63,7,0
21869,24,89,63,7,0
21873,24,89,63,8,0
21878,24,89,63,9,0
21884,24,89,63,7,0
21888,24,89,63,9,0
21893,24,89,63,10,0
21898,24,89,63,9,0
21903,24,89,63,10,0
21908,24,89,63,10,0
21913,24,89,63,10,0
21918,24,87,63,10,0
21923,24,87,63,12,0
21928,24,87,63,11,0
21934,24,87,63,11,0
21938,24,87,63,12,0
21943,24,87,63,13,0
21948,24,87,63,13,0
21953,24,87,63,12,0
21958,24,87,63,14,0
21963,24,87,63,13,0
21969,24,87,63,14,0
21974,24,87,63,13,0
21978,24,87,63,15,0
21983,24,87,63,14,0
21988,24,87,63,14,0
21993,24,87,63,15,0
21998,24,87,63,15,0
22004,24,87,63,16,0
22008,24,87,63,16,0
22013,24,87,63,16,0
22018,24,87,63,15,0
22024,24,87,63,18,0
22028,24,87,63,18,0
22033,24,87,63,18,0
22038,24,87,63,19,0
22043,24,87,63,19,0
22048,24,87,63,19,0
22053,24,87,63,20,0
22058,24,87,63,20,0
22063,24,87,63,20,0
22068,24,87,63,22,0
22073,24,87,63,21,0
22078,24,87,63,24,0
22083,24,87,63,23,0
22088,24,87,63,24,0
22093,24,87,63,24,0
22098,24,87,63,25,0
22103,24,87,63,25,0
22108,24,87,63,24,0
22113,24,87,63,25,0
22118,24,87,63,26,0
22123,24,87,63,25,0
22129,24,87,63,25,0
22133,24,87,63,27,0
22138,24,87,63,27,0
22144,24,87,63,27,0
22149,24,87,63,27,0
22153,24,87,63,27,0
22159,24,87,63,28,0
22163,24,87,63,27,0
22168,24,87,63,27,0
22173,24,89,63,27,0
22178,24,89,63,28,0
22183,24,89,63,28,0
22188,24,89,63,30,0
22194,24,89,63,30,0
22199,24,89,63,30,0
22205,24,89,63,31,0
22208,24,89,63,32,0
22213,24,89,63,33,0
22219,24,89,63,34,0
22223,24,89,63,35,0
22228,24,89,63,36,0
22233,24,89,63,36,0
22238,24,89,63,36,0
22243,24,89,63,36,0
22248,24,89,63,37,0
22254,24,89,63,38,0
22258,24,89,63,39,0
22263,24,89,63,43,0
22268,24,89,63,43,0
22273,24,89,63,46,0
22278,24,89,63,48,0
22283,24,89,63,49,0
22288,24,89,63,50,0
22293,24,89,63,50,0
22298,24,89,63,50,0
22303,24,89,63,52,0
22308,24,89,63,55,0
22313,24,89,63,56,0
22318,24,89,63,59,0
22325,24,89,63,60,0
22328,24,89,63,61,0
22333,24,89,63,62,0
