Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
5,21,82,58,0,0
9,21,82,58,0,0
14,21,82,58,0,0
19,21,82,58,0,0
24,21,82,58,0,0
29,21,82,58,0,0
34,21,82,58,0,0
39,21,83,58,0,0
44,21,82,58,0,0
49,21,82,58,0,0
55,21,82,58,0,0
59,21,82,58,0,0
64,21,82,58,0,0
69,21,82,58,0,0
74,21,82,58,0,0
79,21,82,58,0,0
85,21,82,58,0,0
89,21,82,58,0,0
95,21,82,58,0,0
99,21,82,58,0,0
104,21,83,58,0,0
109,21,82,58,0,0
114,21,82,58,0,0
119,21,82,58,0,0
124,21,82,58,0,0
129,21,83,58,0,0
135,21,83,58,0,0
139,21,83,58,0,0
144,21,83,58,0,0
150,21,82,58,0,0
154,21,82,58,0,0
159,21,82,58,0,0
165,21,82,58,0,0
169,21,82,58,0,0
174,21,82,58,0,0
180,21,82,58,0,0
184,21,82,58,0,0
189,21,82,58,0,0
195,21,82,58,0,0
199,21,82,58,0,0
204,21,82,58,0,0
210,21,82,58,0,0
214,21,82,58,0,0
220,21,82,58,0,0
225,21,82,58,0,0
230,21,82,58,0,0
234,21,82,58,0,0
240,21,82,58,0,0
244,21,82,58,0,0
249,21,82,58,0,0
255,21,82,58,0,0
259,21,82,58,0,0
264,22,82,58,0,0
270,21,82,58,0,0
274,22,82,58,0,0
280,22,82,58,0,0
285,21,82,58,0,0
290,22,82,58,0,0
295,22,82,58,0,0
300,22,82,58,0,0
304,22,82,58,0,0
310,22,82,58,0,0
315,22,82,58,0,0
320,22,82,58,0,0
325,22,82,58,0,0
329,22,82,58,0,0
335,22,82,58,0,0
340,22,82,58,0,0
345,22,82,58,0,0
350,22,82,58,0,0
355,22,82,58,0,0
360,22,83,58,0,0
365,22,82,58,0,0
370,22,82,58,0,0
375,22,82,58,0,0
380,22,82,58,0,0
385,22,82,58,0,0
390,22,82,58,0,0
395,22,82,58,0,0
400,22,82,58,0,0
405,22,82,58,0,0
410,22,82,58,0,0
415,22,82,58,0,0
420,22,82,58,0,0
425,22,83,58,0,0
430,22,82,58,0,0
435,22,82,58,0,0
440,22,82,58,0,0
445,22,82,58,0,0
450,22,82,58,0,0
455,22,82,58,0,0
460,22,82,58,0,0
465,22,82,58,0,0
470,22,82,58,0,0
475,22,82,58,0,0
480,22,82,58,0,0
485,22,82,58,0,0
490,22,82,58,0,0
495,22,82,58,0,0
500,22,82,58,0,0
505,22,82,58,0,0
510,22,82,58,0,0
515,22,82,58,0,0
520,22,82,58,0,0
525,22,82,58,0,0
530,22,82,58,0,0
535,22,82,58,0,0
540,22,82,58,0,0
544,22,82,58,0,0
550,22,82,58,0,0
555,22,82,58,0,0
560,22,82,58,0,0
565,22,82,58,0,0
570,22,82,58,0,0
575,22,82,58,0,0
580,22,82,58,0,0
585,22,82,58,0,0
590,22,82,58,0,0
595,22,82,58,0,0
600,22,82,58,0,0
605,22,82,58,0,0
610,22,82,58,0,0
615,22,82,58,0,0
620,22,82,58,0,0
625,22,82,58,0,0
630,22,82,58,0,0
635,22,82,58,0,0
640,22,82,58,0,0
645,21,82,58,0,0
650,21,81,58,0,0
655,21,82,58,0,0
660,21,82,58,0,0
665,21,82,58,0,0
670,21,82,58,0,0
675,21,82,58,0,0
680,21,81,58,0,0
685,21,82,58,0,0
690,21,82,58,0,0
695,21,82,58,0,0
700,21,82,58,0,0
705,21,82,58,0,0
710,21,82,58,0,0
715,21,82,58,0,0
720,21,82,58,0,0
725,21,82,58,0,0
730,21,82,58,0,0
735,21,82,58,0,0
740,21,82,58,0,0
745,21,82,58,0,0
750,21,82,58,0,0
755,21,82,58,0,0
760,21,82,58,0,0
765,21,82,58,0,0
770,21,82,58,0,0
775,21,82,58,0,0
780,21,82,58,0,0
785,21,82,58,0,0
790,21,82,58,0,0
795,21,82,58,0,0
800,21,82,58,0,0
805,21,82,58,0,0
810,21,82,59,0,0
815,21,82,58,0,0
820,21,82,58,0,0
825,21,82,58,0,0
830,21,82,58,0,0
835,21,82,58,0,0
840,21,82,58,0,0
845,21,82,58,0,0
850,21,82,58,0,0
855,21,82,58,0,0
860,21,82,58,0,0
865,21,82,58,0,0
870,21,82,58,0,0
875,21,82,58,0,0
880,21,82,58,0,0
885,21,82,58,0,0
890,21,82,58,0,0
895,21,82,58,0,0
900,21,82,58,0,0
905,21,82,58,0,0
910,21,82,58,0,0
915,21,82,58,0,0
920,21,82,58,0,0
925,21,82,58,0,0
930,21,82,58,0,0
935,21,82,58,0,0
940,21,82,58,0,0
