Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
2,26,78,35,0,0
7,26,78,35,0,0
12,26,78,35,0,0
17,26,78,35,0,0
22,26,78,35,0,0
27,26,78,35,0,0
32,26,78,35,0,0
37,26,78,35,0,0
42,26,78,35,0,0
47,26,78,35,0,0
52,26,78,35,0,0
57,26,78,35,0,0
62,27,77,35,0,0
67,26,78,35,0,0
72,26,78,35,0,0
77,26,78,35,0,0
82,26,78,35,0,0
87,26,78,35,0,0
92,26,78,35,0,0
97,26,78,35,0,0
102,26,78,35,0,0
107,26,78,35,0,0
112,26,78,35,0,0
117,26,78,35,0,0
122,26,78,35,0,0
127,26,78,35,0,0
132,26,78,35,0,0
137,26,78,35,0,0
142,26,79,35,0,0
147,26,79,35,0,0
152,26,79,35,0,0
157,26,79,35,0,0
162,26,79,35,0,0
167,26,79,35,0,0
172,26,79,35,0,0
177,26,79,35,0,0
182,26,79,35,0,0
187,26,79,35,0,0
192,26,79,35,0,0
197,26,79,35,0,0
202,26,79,35,0,0
207,26,79,35,0,0
212,26,79,35,0,0
217,26,79,35,0,0
222,26,79,35,0,0
227,26,79,35,0,0
232,26,79,35,0,0
237,26,79,35,0,0
242,26,79,35,0,0
247,26,79,35,0,0
252,26,79,35,0,0
257,26,79,35,0,0
262,26,79,35,0,0
267,26,79,35,0,0
272,26,79,35,0,0
277,26,79,35,0,0
282,26,79,35,0,0
287,26,79,35,0,0
292,26,79,35,0,0
297,26,79,35,0,0
302,26,79,35,0,0
307,26,79,35,0,0
312,26,79,35,0,0
317,26,79,35,0,0
322,26,79,35,0,0
327,26,79,35,0,0
332,26,79,35,0,0
337,26,79,35,0,0
342,26,79,35,0,0
347,26,79,35,0,0
353,26,79,35,0,0
357,26,79,35,0,0
362,26,79,35,0,0
368,26,79,35,0,0
372,26,79,35,0,0
377,26,79,35,0,0
382,27,78,35,0,0
387,26,79,35,0,0
392,26,79,35,0,0
397,26,79,35,0,0
402,26,79,35,0,0
407,26,79,35,0,0
413,26,79,35,0,0
417,26,79,35,0,0
422,26,79,35,0,0
427,26,79,35,0,0
432,26,79,35,0,0
437,26,79,35,0,0
442,26,79,35,0,0
447,26,79,35,0,0
452,26,79,35,0,0
