Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
2237,26,81,48,0,0
2242,26,82,49,0,0
2247,26,81,50,0,0
2252,26,82,48,0,0
2257,26,82,48,0,0
2262,26,82,49,0,0
2267,26,82,47,0,0
2272,26,82,49,0,0
2277,26,82,48,0,0
2282,26,82,50,0,0
2287,26,82,49,0,0
2292,26,82,48,0,0
2297,26,82,47,0,0
2302,26,82,47,0,0
2307,26,82,47,0,0
2312,26,82,47,0,0
2317,26,82,47,0,0
2323,26,82,48,0,0
2327,26,82,50,0,0
2332,26,82,48,0,0
2337,26,82,48,0,0
2342,26,82,49,0,0
2347,26,82,48,0,0
2352,26,82,49,0,0
2357,26,82,47,0,0
2362,26,82,48,0,0
2367,26,82,50,0,0
2372,26,82,50,0,0
2377,26,82,50,0,0
2382,26,82,49,0,0
2387,26,82,48,0,0
2392,26,82,48,0,0
2397,26,82,47,0,0
2402,26,82,49,0,0
2407,26,82,49,0,0
2412,26,82,49,0,0
2417,26,82,49,0,0
2422,26,82,47,0,0
2427,26,82,48,0,0
2432,26,82,48,0,0
2437,26,82,49,0,0
2442,26,82,49,0,0
2447,26,82,47,0,0
2452,26,82,49,0,0
2457,26,82,49,0,0
2462,26,82,48,0,0
2467,26,82,48,0,0
2472,26,82,50,0,0
2477,26,82,49,0,0
2482,26,82,49,0,0
2487,26,82,49,0,0
2492,26,82,49,0,0
2497,26,82,49,0,0
2502,26,82,48,0,0
2507,26,82,47,0,0
2512,26,82,49,0,0
2517,26,82,48,0,0
2522,26,82,49,0,0
2528,26,82,49,0,0
2532,26,82,49,0,0
2537,26,82,47,0,0
2542,26,82,49,0,0
2547,26,82,50,0,0
2552,26,82,49,0,0
2557,26,82,49,0,0
2563,26,82,49,0,0
2567,26,82,47,0,0
2572,26,82,48,0,0
2577,26,82,49,0,0
2583,26,82,49,0,0
2587,26,82,48,0,0
2592,26,82,49,0,0
2597,26,82,50,0,0
2602,26,82,48,0,0
2607,26,82,49,0,0
2613,26,82,48,0,0
2617,26,83,49,0,0
2622,26,82,48,0,0
2627,26,82,50,0,0
2632,26,82,49,0,0
2637,26,82,47,0,0
2643,26,82,47,0,0
2647,26,82,47,0,0
2652,26,82,49,0,0
2657,26,82,49,0,0
2662,26,82,49,0,0
2667,26,82,50,0,0
2673,26,82,49,0,0
2677,26,82,49,0,0
2683,26,82,49,0,0
2687,26,82,48,0,0
2692,26,82,48,0,0
2697,26,82,48,0,0
2702,26,82,48,0,0
2707,26,82,48,0,0
2712,26,82,49,0,0
2717,26,82,47,0,0
2722,26,82,49,0,0
2727,26,82,49,0,0
2732,26,82,48,0,0
2737,26,82,48,0,0
2742,26,82,49,0,0
2747,26,82,48,0,0
2752,26,82,48,0,0
2757,26,82,47,0,0
2762,26,82,48,0,0
2767,26,82,49,0,0
2772,26,82,49,0,0
2777,26,82,49,0,0
2782,26,82,49,0,0
2787,26,82,49,0,0
2792,26,82,49,0,0
2797,26,82,49,0,0
2802,26,82,49,0,0
2809,26,82,49,0,0
2812,26,82,49,0,0
2817,26,82,49,0,0
2822,26,82,49,0,0
2827,26,82,47,0,0
2832,26,82,48,0,0
2837,26,82,49,0,0
2843,26,82,49,0,0
2847,26,82,49,0,0
2862,26,82,49,0,0
2862,26,82,49,0,0
2863,26,82,49,0,0
2867,26,82,49,0,0
2872,26,82,49,0,0
2877,26,82,49,0,0
2882,26,82,47,0,0
2887,26,82,47,0,0
2892,26,82,48,0,0
2898,26,82,49,0,0
2902,26,82,48,0,0
2907,26,82,49,0,0
2912,26,82,50,0,0
2917,26,82,49,0,0
2922,26,82,47,0,0
2927,26,82,49,0,0
2932,26,82,50,0,0
2937,26,82,49,0,0
2943,26,82,48,0,0
2947,26,82,50,0,0
2952,26,82,48,0,0
2957,26,82,50,0,0
2962,26,82,47,0,0
2967,26,82,50,0,0
2972,26,82,47,0,0
2977,26,82,50,0,0
2982,26,82,47,0,0
2987,26,82,49,0,0
2992,26,82,49,0,0
2997,26,82,47,0,0
3002,26,82,47,0,0
3007,26,82,49,0,0
3012,26,82,49,0,0
3017,26,82,50,0,0
3023,26,82,49,0,0
3027,26,82,48,0,0
3032,26,82,48,0,0
3037,26,82,47,0,0
3042,26,82,48,0,0
3047,26,82,48,0,0
3052,26,82,49,0,0
3058,26,82,49,0,0
3062,26,82,49,0,0
3067,26,82,48,0,0
3072,26,82,49,0,0
3077,26,82,50,0,0
3083,26,82,49,0,0
3087,27,81,47,0,0
3092,26,82,49,0,0
3098,26,82,49,0,0
3103,26,82,49,0,0
3107,26,82,48,0,0
3113,26,82,49,0,0
3117,26,82,49,0,0
3122,26,82,49,0,0
3128,26,82,49,0,0
3132,26,82,49,0,0
3137,26,82,48,0,0
3143,26,82,49,0,0
3147,26,82,49,0,0
3152,26,82,48,0,0
3157,26,82,50,0,0
3163,26,82,49,0,0
3168,26,82,49,0,0
3173,26,82,50,0,0
3178,26,82,49,0,0
3183,26,82,49,0,0
3188,26,82,48,0,0
3193,26,82,49,0,0
3197,26,82,49,0,0
3202,26,82,49,0,0
3208,26,82,49,0,0
3212,26,82,49,0,0
3218,26,82,50,0,0
3223,26,82,49,0,0
3228,26,82,49,0,0
3233,26,82,49,0,0
3238,26,82,48,0,0
3242,26,82,48,0,0
3248,26,82,48,0,0
3253,26,82,49,0,0
3258,26,83,50,0,0
3263,26,82,49,0,0
3268,26,82,49,0,0
3273,26,82,49,0,0
3278,26,82,50,0,0
3283,26,82,49,0,0
3288,26,82,49,0,0
3293,26,82,50,0,0
3298,26,82,49,0,0
3303,26,82,48,0,0
3308,26,82,49,0,0
3313,26,82,49,0,0
3318,26,82,51,0,0
3323,26,82,49,0,0
3328,26,82,48,0,0
3333,26,82,49,0,0
3338,26,82,50,0,0
3342,26,82,49,0,0
3348,26,82,49,0,0
3353,27,81,50,0,0
3357,26,82,48,0,0
3363,26,82,49,0,0
3367,26,82,49,0,0
3372,26,82,49,0,0
3378,26,82,49,0,0
3382,26,82,48,0,0
3388,26,82,50,0,0
3393,26,82,48,0,0
3398,26,82,49,0,0
3403,26,82,49,0,0
3408,27,81,48,0,0
3413,26,82,48,0,0
3418,26,82,48,0,0
3423,26,82,48,0,0
3428,26,82,47,0,0
3433,26,82,48,0,0
3438,26,82,48,0,0
3443,26,82,48,0,0
3448,26,82,48,0,0
3453,26,82,49,0,0
3458,26,82,49,0,0
3463,26,82,48,0,0
3468,26,82,47,0,0
3473,27,81,48,0,0
3478,26,82,49,0,0
3483,26,82,48,0,0
3488,26,82,48,0,0
3493,26,82,49,0,0
3498,26,82,48,0,0
3503,26,82,48,0,0
3508,26,82,49,0,0
3513,26,82,47,0,0
3518,26,82,48,0,0
3523,26,82,49,0,0
3528,26,82,48,0,0
3533,26,82,47,0,0
3538,26,82,46,0,0
3542,26,82,47,0,0
3548,25,82,49,0,0
3553,26,82,48,0,0
3558,26,82,47,0,0
3563,26,82,48,0,0
3568,26,82,48,0,0
3573,26,82,47,0,0
3578,26,82,46,0,0
3583,26,82,47,0,0
3588,26,82,49,0,0
3593,26,82,47,0,0
3598,26,82,46,0,0
3603,26,82,47,0,0
3608,26,82,47,0,0
3613,26,82,49,0,0
3618,26,82,47,0,0
3623,26,82,47,0,0
3628,26,82,47,0,0
3633,26,82,47,0,0
3638,26,82,48,0,0
3642,26,82,47,0,0
3647,26,82,48,0,0
3653,26,82,48,0,0
3658,26,82,46,0,0
3663,26,82,47,0,0
3668,26,82,48,0,0
3673,26,82,47,0,0
3678,26,82,47,0,0
3683,26,82,47,0,0
3688,26,82,48,0,0
3693,26,82,48,0,0
3698,26,82,47,0,0
3703,26,82,46,0,0
3708,26,82,47,0,0
3713,26,82,49,0,0
3718,26,82,47,0,0
3723,26,82,46,0,0
3728,27,81,47,0,0
3733,26,82,48,0,0
3738,26,82,47,0,0
3743,26,82,48,0,0
3748,26,82,47,0,0
3753,26,82,48,0,0
3758,26,82,48,0,0
3763,26,82,48,0,0
3768,26,82,46,0,0
3773,26,82,47,0,0
3778,26,82,47,0,0
3783,26,82,48,0,0
3788,26,82,47,0,0
3793,26,82,47,0,0
3798,26,82,47,0,0
3803,26,82,47,0,0
3808,26,82,48,0,0
3813,26,82,48,0,0
3818,26,82,47,0,0
3823,26,82,47,0,0
3828,26,82,47,0,0
3833,26,83,48,0,0
3838,26,82,46,0,0
3843,26,82,47,0,0
3848,26,82,48,0,0
3853,26,82,46,0,0
3858,26,82,47,0,0
3863,26,82,47,0,0
3868,26,82,46,0,0
3873,26,82,47,0,0
3878,26,82,48,0,0
3883,26,82,47,0,0
3888,26,82,46,0,0
3893,26,82,47,0,0
3898,26,82,47,0,0
3903,26,82,49,0,0
3908,26,82,48,0,0
3913,26,82,48,0,0
3918,26,82,46,0,0
3923,26,82,46,0,0
3928,26,82,47,0,0
3933,26,82,49,0,0
3938,26,82,47,0,0
3943,26,82,47,0,0
3948,26,82,49,0,0
3953,26,82,47,0,0
3958,26,82,46,0,0
3963,26,82,47,0,0
3968,26,82,46,0,0
3973,26,82,47,0,0
3978,26,82,47,0,0
3983,27,81,48,0,0
3988,26,82,49,0,0
3993,26,82,49,0,0
3998,26,82,49,0,0
4003,26,82,47,0,0
4008,26,82,47,0,0
4013,26,82,46,0,0
4018,26,82,47,0,0
4023,26,82,49,0,0
4028,26,82,47,0,0
4033,26,82,46,0,0
4038,26,83,47,0,0
4043,26,83,49,0,0
4048,26,82,47,0,0
4053,26,83,47,0,0
4058,26,83,48,0,0
4063,26,83,47,0,0
4068,26,83,47,0,0
4073,26,83,47,0,0
4078,26,83,49,0,0
4083,26,83,47,0,0
4088,26,83,46,0,0
4093,26,83,46,0,0
4098,26,83,46,0,0
4103,26,85,46,0,0
4108,26,83,47,0,0
4113,26,83,47,0,0
4118,26,83,49,0,0
4123,26,83,47,0,0
4128,26,83,46,0,0
4133,26,83,48,0,0
4138,26,83,47,0,0
4143,26,83,48,0,0
4148,26,83,48,0,0
4153,26,83,47,0,0
4158,26,83,48,0,0
4163,26,83,48,0,0
4168,26,83,47,0,0
4174,26,83,47,0,0
4178,26,83,49,0,0
4183,26,83,47,0,0
4188,26,83,48,0,0
4193,26,83,49,0,0
4198,26,83,47,0,0
4203,26,83,47,0,0
4208,26,83,47,0,0
4213,26,83,47,0,0
4218,26,83,47,0,0
4223,26,83,49,0,0
4228,26,83,48,0,0
4233,26,83,48,0,0
4238,26,83,48,0,0
4243,26,83,49,0,0
4248,26,83,47,0,0
4253,26,83,47,0,0
4258,26,83,47,0,0
4263,26,83,49,0,0
4268,26,83,47,0,0
4273,26,83,47,0,0
4278,26,83,48,0,0
4283,26,83,47,0,0
4288,26,83,47,0,0
4293,26,83,46,0,0
4298,26,83,48,0,0
4303,27,82,48,0,0
4308,26,83,49,0,0
4313,26,83,48,0,0
4318,26,83,46,0,0
4323,26,83,47,0,0
4328,26,83,46,0,0
4333,26,83,48,0,0
4338,26,83,47,0,0
4343,26,83,47,0,0
4348,26,83,48,0,0
4353,26,83,49,0,0
4358,26,83,49,0,0
4363,26,83,47,0,0
4368,26,83,47,0,0
4373,26,83,47,0,0
4378,26,83,46,0,0
4383,26,83,46,0,0
4388,26,83,46,0,0
4393,26,83,46,0,0
4398,26,83,46,0,0
4403,26,83,48,0,0
4408,26,83,47,0,0
4413,26,83,49,0,0
4418,26,83,47,0,0
4423,26,83,47,0,0
4428,26,83,46,0,0
4433,26,83,47,0,0
4438,26,83,48,0,0
4443,26,83,49,0,0
4448,26,83,47,0,0
4453,26,83,47,0,0
4458,26,83,47,0,0
4463,26,83,47,0,0
4468,26,83,47,0,0
4473,26,83,47,0,0
4478,26,83,47,0,0
4483,26,83,47,0,0
4488,26,83,46,0,0
4493,26,83,48,0,0
4498,26,83,47,0,0
4503,26,83,46,0,0
4508,26,83,47,0,0
4513,26,83,49,0,0
4518,26,83,47,0,0
4523,26,83,47,0,0
4528,26,83,46,0,0
4533,26,83,47,0,0
4538,26,83,47,0,0
4543,26,83,48,0,0
4548,26,83,48,0,0
4553,26,83,48,0,0
4558,26,82,48,0,0
4563,26,82,46,0,0
4568,26,82,47,0,0
4573,26,82,48,0,0
4578,26,82,48,0,0
4583,26,82,47,0,0
4588,26,82,47,0,0
4593,26,82,46,0,0
4598,26,82,46,0,0
4603,26,82,47,0,0
4608,26,82,47,0,0
4613,26,82,49,0,0
4618,26,82,47,0,0
4623,27,81,47,0,0
4628,26,82,49,0,0
4633,26,82,48,0,0
4638,26,82,47,0,0
4643,26,82,46,0,0
4648,26,82,47,0,0
4653,26,82,49,0,0
4658,26,82,47,0,0
4663,26,82,46,0,0
4668,26,82,48,0,0
4673,26,82,47,0,0
4678,26,82,47,0,0
4683,26,82,49,0,0
4688,27,81,47,0,0
4693,26,82,47,0,0
4698,26,82,47,0,0
4703,26,82,47,0,0
4708,26,82,47,0,0
4713,26,82,46,0,0
4718,26,82,46,0,0
4723,26,82,47,0,0
4728,26,82,47,0,0
4733,26,82,48,0,0
4738,26,82,49,0,0
4743,26,82,49,0,0
4748,26,82,49,0,0
4753,26,82,49,0,0
4758,26,82,47,0,0
4763,26,82,49,0,0
4768,26,82,47,0,0
4773,26,82,46,0,0
4778,26,82,48,0,0
4783,26,82,47,0,0
4788,26,82,47,0,0
4793,26,83,47,0,0
4798,26,82,47,0,0
4803,26,82,49,0,0
4808,26,82,46,0,0
4813,26,82,48,0,0
4818,26,82,47,0,0
4823,26,82,48,0,0
4828,26,82,46,0,0
4833,26,82,47,0,0
4838,26,82,47,0,0
4843,26,82,47,0,0
4848,26,82,49,0,0
4853,26,82,48,0,0
4858,26,82,46,0,0
4863,26,82,46,0,0
4868,26,82,47,0,0
4873,26,82,47,0,0
4878,26,82,47,0,0
4883,26,82,49,0,0
4888,26,82,49,0,0
4893,26,82,48,0,0
4898,26,82,48,0,0
4903,26,82,46,0,0
4908,26,82,47,0,0
4913,26,82,49,0,0
4918,26,82,47,0,0
4923,26,82,49,0,0
4928,26,82,47,0,0
4933,26,82,46,0,0
4938,26,82,47,0,0
4943,27,81,47,0,0
4948,26,82,47,0,0
4953,26,82,46,0,0
4958,26,82,47,0,0
4963,26,82,47,0,0
4968,26,82,46,0,0
4973,26,82,48,0,0
4978,26,82,48,0,0
4983,26,82,47,0,0
4988,26,82,48,0,0
4993,26,82,47,0,0
4998,26,82,48,0,0
5003,26,82,46,0,0
5008,26,82,49,0,0
5013,26,82,47,0,0
5018,26,82,47,0,0
5023,26,82,48,0,0
5028,26,82,47,0,0
5033,26,82,49,0,0
5038,26,82,46,0,0
5043,26,82,47,0,0
5048,26,82,48,0,0
5053,26,82,46,0,0
5058,26,82,48,0,0
5063,25,83,46,0,0
5068,26,82,48,0,0
5073,26,82,47,0,0
5078,26,82,48,0,0
5083,26,82,46,0,0
5088,26,82,48,0,0
5093,26,82,47,0,0
5098,26,82,48,0,0
5103,26,82,47,0,0
5108,26,82,46,0,0
5113,26,83,48,0,0
5118,26,82,48,0,0
5123,26,82,48,0,0
5128,26,82,46,0,0
5133,26,82,47,0,0
5138,26,82,47,0,0
5143,26,83,46,0,0
5148,26,83,47,0,0
5153,26,83,48,0,0
5158,26,83,48,0,0
5163,26,83,47,0,0
5168,26,83,48,0,0
5173,26,83,47,0,0
5178,26,83,47,0,0
5183,26,83,48,0,0
5188,26,83,48,0,0
5193,26,83,47,0,0
5198,26,83,47,0,0
5203,26,83,46,0,0
5208,26,83,46,0,0
5213,26,83,46,0,0
5218,26,83,46,0,0
5223,26,83,46,0,0
5228,26,83,47,0,0
5233,26,83,49,0,0
5238,26,83,47,0,0
5243,26,83,48,0,0
5248,26,83,46,0,0
5253,26,82,47,0,0
5258,26,83,47,0,0
5263,26,82,47,0,0
5268,26,82,48,0,0
5273,26,82,47,0,0
5278,26,82,47,0,0
5283,26,82,49,0,0
5288,26,82,47,0,0
5293,26,82,47,0,0
5298,26,82,48,0,0
5303,26,82,46,0,0
5308,26,82,47,0,0
5313,26,82,47,0,0
5318,26,82,47,0,0
5323,26,82,48,0,0
5328,27,81,49,0,0
5333,26,82,49,0,0
5338,26,82,49,0,0
5343,26,82,49,0,0
5348,26,82,49,0,0
5353,26,82,47,0,0
5358,26,83,47,0,0
5363,26,82,47,0,0
5368,26,82,46,0,0
5373,26,82,48,0,0
5378,26,82,47,0,0
5383,26,82,48,0,0
5388,26,82,46,0,0
5393,26,82,47,0,0
5398,26,82,47,0,0
5403,26,82,46,0,0
5408,26,82,48,0,0
5413,26,82,47,0,0
5418,26,82,47,0,0
5423,26,82,48,0,0
5428,26,82,46,0,0
