Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
7080,25,71,27,0,0
7085,25,71,27,0,0
7090,25,71,26,0,0
7095,25,71,26,0,0
7100,25,71,25,0,0
7105,25,71,25,0,0
7110,25,71,25,0,0
7115,25,71,25,0,0
7120,25,71,25,0,0
7125,25,71,25,0,0
7130,25,71,25,0,0
7135,25,71,25,0,0
7140,25,71,24,0,0
7145,25,71,24,0,0
7150,25,71,24,0,0
7155,25,71,24,0,0
7160,25,71,24,0,0
7165,25,71,24,0,0
7170,25,71,24,0,0
7175,25,71,23,0,0
7180,25,71,23,0,0
7185,25,71,23,0,0
7190,25,71,23,0,0
7195,25,71,23,0,0
7200,25,71,23,0,0
7206,25,71,23,0,0
7210,25,71,23,0,0
7215,25,71,23,0,0
7220,25,71,22,0,0
7225,25,71,23,0,0
7230,25,71,23,0,0
7235,25,71,22,0,0
7241,25,71,23,0,0
7245,25,71,22,0,0
7250,25,72,22,0,0
7255,26,72,22,0,0
7260,25,72,22,0,0
7265,25,72,22,0,0
7270,25,72,23,0,0
7275,25,72,22,0,0
7280,25,72,22,0,0
7285,26,72,22,0,0
7291,25,72,22,0,0
7296,26,72,22,0,0
7300,25,72,22,0,0
7337,26,72,22,0,0
7337,26,72,23,0,0
7337,26,72,22,0,0
7337,26,72,22,0,0
7338,26,72,23,0,0
7338,26,72,24,0,0
7338,26,72,24,0,0
7340,26,72,24,0,0
7345,26,71,23,0,0
7350,26,72,23,0,0
7355,26,72,23,0,0
7360,26,72,23,0,0
7365,26,72,23,0,0
7370,26,72,23,0,0
7375,26,72,23,0,0
7380,26,72,23,0,0
7385,26,72,24,0,0
7390,26,72,23,0,0
7395,26,71,24,0,0
7401,26,72,24,0,0
7405,26,72,23,0,0
7411,26,72,24,0,0
7415,26,72,24,0,0
7420,25,72,24,0,0
7425,26,72,24,0,0
7430,26,72,23,0,0
7435,26,72,23,0,0
7440,26,72,24,0,0
7445,26,72,24,0,0
